YEAR_MONTH,BNF_SECTION_CODE,BNF_SECTION,ITEMS,TOTAL_QUANTITY,NIC
202310,106,Laxatives,1624629.0,201987461.0,10792449.33
202310,107,Local preparations for anal and rectal disorders,110057.0,2924563.0,755879.95
202310,109,Drugs affecting intestinal secretions,101017.0,24817770.0,6139760.050000001
202310,1103,Anti-infective eye preparations,91245.0,830950.0,1008503.94
202310,1104,Corticosteroids and other anti-inflammatory preparations,157081.0,2743821.5,1963414.58
202310,1105,Mydriatics and cycloplegics,7178.0,164681.0,663502.83
202310,1106,Treatment of glaucoma,826691.0,13602730.5,8063161.07
202310,1107,Local anaesthetics,40.0,1045.0,653.3600000000001
202310,1108,Miscellaneous ophthalmic preparations,198173.0,5625239.5,1830501.46
202310,1201,Drugs acting on the ear,171457.0,1076772.0,888960.1499999999
202310,1202,Drugs acting on the nose,670702.0,3242875.0,5029961.69
202310,1203,Drugs acting on the oropharynx,89117.0,17105045.1,480404.81
202310,1301,Management of skin conditions,3262.0,1855960.0,10460.47
202310,1302,Emollient and barrier preparations,495082.0,258206170.0,3946044.13
202310,1303,Topical local anaesthetics and antipruritics,27139.0,7293440.0,284823.80000000005
